filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,number
2022-12-08T11_09_17.867Z.wav,0.35354167222976685,0.08926394581794739,1950.854235806312,2277.177086635872,4048.368853400735,0.06560202205882353,-271.33941650390625,109.849365234375,12.701496124267578,10.003727912902832,-5.791330337524414,-9.141277313232422,-2.967785358428955,-1.1722573041915894,-29.796382904052734,-1.6253732442855835,-9.991392135620117,-2.0227468013763428,-1.4798133373260498,-3.822255849838257,-0.053713344037532806,3.4569952487945557,-15.474342346191406,-1.460236668586731,-2.990755796432495,-4.844886779785156,-6.6023430824279785,6.02474308013916,-9.596851348876953,-1.6466805934906006,0.2821269631385803,-4.638596057891846,-4.527341842651367,2.8783745765686035,-2.1678829193115234,1.244126319885254,-6.356812477111816,-0.27849164605140686,-4.890384674072266,-3.792797565460205,-0.627767026424408,0.5800696611404419,-2.4584555625915527,-1.1009857654571533,-5.938877105712891,-1.594726324081421,1
2022-12-08T11_09_30.384Z.wav,0.39589324593544006,0.07377400249242783,1855.079044624693,2402.250432349164,4062.9477896341464,0.0672875381097561,-321.3736572265625,104.9296875,22.62851905822754,8.557638168334961,-1.5000684261322021,-8.589706420898438,-2.4776294231414795,0.45621946454048157,-30.40422821044922,-6.2392988204956055,-7.391751766204834,-3.237227201461792,-0.9880804419517517,-1.4606670141220093,1.1330277919769287,-2.3719656467437744,-14.186942100524902,-2.303833246231079,-3.2997262477874756,-1.2830767631530762,-3.550791025161743,7.452516078948975,-6.1691460609436035,0.02944234013557434,-2.223357677459717,-2.4566307067871094,-3.3973541259765625,0.2529231011867523,-0.9496302008628845,4.148014068603516,-3.2809760570526123,-0.679103672504425,-2.919124126434326,-2.0058248043060303,-3.054471969604492,-0.5123744606971741,-4.655442237854004,-1.5061311721801758,-3.1767313480377197,0.13369229435920715,1
2022-12-08T11_09_34.454Z.wav,0.31856605410575867,0.0903502032160759,1636.906098306145,2137.140437087429,3002.483575994318,0.059056665990259744,-297.757080078125,117.93524169921875,21.562950134277344,3.6674463748931885,-0.7561216354370117,-13.32053279876709,-1.2419326305389404,-2.4952785968780518,-33.08338165283203,-2.716456890106201,-6.848743915557861,-3.9405291080474854,-3.737746238708496,-3.9199821949005127,-2.978027820587158,-7.680375576019287,-13.982297897338867,1.6649519205093384,-4.4250335693359375,-5.594721794128418,-9.399234771728516,4.253599643707275,-10.401515007019043,-1.1082642078399658,-4.443365097045898,-0.050819408148527145,1.6180983781814575,3.038296699523926,0.07931828498840332,5.264087200164795,-2.241824150085449,3.609239339828491,-2.428722620010376,1.0927350521087646,0.6225936412811279,1.8872355222702026,-2.424361228942871,0.5273841023445129,-5.157867431640625,-1.3322240114212036,1
2022-12-08T11_09_38.798Z.wav,0.39658963680267334,0.07278701663017273,1675.250181428752,2247.1939267764888,3398.615495548692,0.059206940406976744,-312.2947082519531,117.59281921386719,22.83126449584961,6.037531852722168,-3.3484346866607666,-10.492645263671875,-6.54844331741333,-3.0245676040649414,-25.179582595825195,-5.1325531005859375,-5.787049770355225,0.8769131302833557,-0.9780218601226807,1.8966889381408691,0.382370263338089,0.16095831990242004,-9.55626106262207,-3.1267852783203125,-7.79810905456543,-3.9582831859588623,-6.3704118728637695,7.359020233154297,-7.139466762542725,0.35635703802108765,0.2137732356786728,-0.7004032135009766,-3.007633924484253,1.2224968671798706,-1.613563060760498,4.535163402557373,-5.193046569824219,0.8880050182342529,-5.136549949645996,-3.0935006141662598,-2.0251173973083496,-1.0788804292678833,-4.219172477722168,-2.0054056644439697,-6.697196960449219,-0.8975252509117126,1
2022-12-08T11_09_42.996Z.wav,0.4157199561595917,0.07129202038049698,1733.965430278215,2290.324272149659,3786.9304342830883,0.06657284007352941,-338.10479736328125,109.21979522705078,21.060199737548828,8.084003448486328,-0.0951729491353035,-5.3488640785217285,-2.7663426399230957,-1.1544303894042969,-23.62314796447754,-3.655941963195801,-8.32179069519043,-1.99012291431427,-2.549729585647583,-2.80303692817688,-0.9416272044181824,-2.362976551055908,-8.871232032775879,-0.7002074122428894,-3.833181858062744,-2.670682668685913,-3.440140962600708,6.220791339874268,-4.340788841247559,-0.5245955586433411,-0.48919677734375,-0.04171263799071312,-3.183058738708496,0.3129117488861084,-1.4630216360092163,1.4205220937728882,-2.12895131111145,0.6348214745521545,-3.377474546432495,-0.7605369091033936,-2.8768365383148193,1.2312268018722534,-3.3299126625061035,-2.197725772857666,-3.4425346851348877,-1.5092607736587524,1
2022-12-08T11_09_48.819Z.wav,0.32439664006233215,0.09316428005695343,1703.723732387385,2209.630121775112,3418.679327713816,0.060277035361842105,-243.57125854492188,120.9623794555664,11.578071594238281,9.04869556427002,1.3442022800445557,-9.64427375793457,-7.846752166748047,-2.777777910232544,-28.094579696655273,-4.826651096343994,-10.035232543945312,-0.6769828200340271,-1.1801789999008179,0.8362143635749817,-2.406831741333008,-2.959263563156128,-10.955294609069824,0.7991945147514343,-4.448739528656006,-4.925356388092041,-6.865416049957275,6.483941555023193,-9.194746971130371,-2.377379894256592,-6.322638034820557,-7.992691993713379,-7.3500447273254395,-1.727474570274353,-3.6060755252838135,5.251340389251709,-4.471359729766846,4.105382442474365,-1.1569842100143433,0.995815098285675,-1.7873073816299438,1.3419928550720215,-5.536981582641602,-0.06539712846279144,-2.9592857360839844,1.8573764562606812,1
2022-12-08T11_09_52.570Z.wav,0.30417364835739136,0.09540018439292908,1806.6123962195504,2169.937959859027,3404.1900634765625,0.0802001953125,-286.3108215332031,111.97496032714844,9.849955558776855,-4.0537109375,-6.516546726226807,-7.724002361297607,-7.1458611488342285,-2.6059772968292236,-26.17905044555664,-1.6286678314208984,-8.771316528320312,-1.3653720617294312,-0.27793872356414795,-4.994603633880615,-3.8720855712890625,-0.006599876563996077,-12.009446144104004,-0.9921554923057556,-5.9321393966674805,-3.799622058868408,-2.5182535648345947,6.554233074188232,-7.898360252380371,-3.189504861831665,-0.7222992777824402,-2.9735827445983887,-5.802300930023193,0.593409538269043,-2.3554065227508545,0.36974775791168213,-7.093038082122803,-1.5876911878585815,-2.0877127647399902,-0.5239061117172241,-0.3935070037841797,3.3121180534362793,-1.6800906658172607,-2.1492767333984375,-6.07247257232666,-2.290010690689087,1
2022-12-08T11_10_03.574Z.wav,0.3672746419906616,0.09383818507194519,1606.022269992663,2084.832844409071,3182.0974249588817,0.06282766241776316,-284.9306945800781,122.36673736572266,10.588658332824707,-1.1164498329162598,-4.511849403381348,-6.903306484222412,-3.3911027908325195,-0.23668403923511505,-33.14865493774414,-3.632420301437378,-5.73899507522583,-2.874089002609253,-2.886823892593384,-7.710292816162109,1.477469801902771,0.9151304960250854,-16.622568130493164,1.3806720972061157,-3.012624740600586,-3.3145973682403564,-3.1069416999816895,7.03399658203125,-4.8978271484375,-4.561120510101318,-3.6940207481384277,-3.7794008255004883,-4.823157787322998,-0.5736720561981201,-1.6645424365997314,2.1277637481689453,-4.51537561416626,-1.0824670791625977,-2.861907482147217,0.48169371485710144,0.5581015348434448,0.31057798862457275,-3.0132997035980225,-1.385959267616272,-2.154431104660034,-0.7910059094429016,1
2022-12-08T11_10_07.419Z.wav,0.3781434893608093,0.10369931906461716,1671.958450892684,2025.6413888258705,3104.320954623288,0.0721050941780822,-274.9436950683594,110.21092987060547,13.538387298583984,5.2422871589660645,-2.321903705596924,-13.39340877532959,-2.824819803237915,-0.9874520301818848,-26.97069549560547,-0.20331494510173798,-6.579463481903076,-1.3619767427444458,-4.287101745605469,-4.7120866775512695,2.311840295791626,1.7861173152923584,-14.637100219726562,-1.2213959693908691,-2.55660080909729,-0.35831910371780396,-1.8104143142700195,5.334177017211914,-5.4769511222839355,-2.1869258880615234,-2.567534923553467,-3.1573591232299805,-2.2796363830566406,0.17526811361312866,-2.6047847270965576,1.8404637575149536,-3.8507297039031982,1.4264132976531982,-6.7601094245910645,-4.248860836029053,2.878563642501831,0.31439563632011414,-0.9073753952980042,0.553926944732666,-5.553061485290527,-3.745346784591675,1
2022-12-08T11_10_11.344Z.wav,0.3383716344833374,0.09005707502365112,1855.9703099068904,2119.0225501833547,3436.5034623579545,0.08898767248376624,-267.0001525878906,114.6695785522461,14.21416187286377,-4.20281457901001,-6.667938709259033,-12.74206829071045,-10.363333702087402,-4.155135631561279,-26.367258071899414,-3.392202854156494,-8.336122512817383,-3.754770278930664,-3.6889054775238037,-1.649878978729248,-4.4434733390808105,1.0074025392532349,-10.655827522277832,-1.9135260581970215,-2.177152633666992,0.39369329810142517,-7.328493595123291,7.294756889343262,-8.813175201416016,-4.9756622314453125,-3.8440492153167725,-3.4714624881744385,-5.256585121154785,-0.24141336977481842,-1.7546236515045166,4.469191074371338,-4.7335944175720215,2.5458900928497314,-3.600433826446533,-0.3637159764766693,-0.08189300447702408,-0.7141531109809875,-0.37702926993370056,-0.04430495947599411,-2.7266530990600586,1.719221591949463,1
2022-12-08T11_59_03.884Z.wav,0.3241511583328247,0.08648398518562317,2159.5468912613364,2352.4502329076076,4472.352666440217,0.08374377264492754,-254.1569061279297,100.82049560546875,3.6236510276794434,1.950244665145874,-8.593774795532227,-23.72321319580078,-14.252591133117676,7.610657691955566,-25.269718170166016,-0.1745753139257431,-16.02402114868164,-5.685125350952148,-7.97014856338501,-2.439296007156372,-6.120434761047363,-0.22816939651966095,-7.798171043395996,3.075284957885742,-3.430516004562378,2.464043378829956,-3.467358112335205,3.0712199211120605,-4.828051567077637,2.0577032566070557,-0.5600413084030151,1.0711168050765991,-2.1083450317382812,1.4188140630722046,-1.9083393812179565,0.24954384565353394,-4.766430854797363,-1.5571174621582031,-5.564336776733398,-2.9877731800079346,-2.4018192291259766,0.48268410563468933,-6.107717037200928,-1.320302963256836,-3.99414324760437,-3.045069456100464,1
2022-12-08T11_59_07.198Z.wav,0.2929501235485077,0.1231071874499321,2042.032209515034,2191.858010486715,4143.26171875,0.07908606150793651,-229.17251586914062,103.36202239990234,-0.20585045218467712,-1.3106142282485962,-10.721794128417969,-19.587596893310547,-17.50726890563965,-1.4743050336837769,-24.7331485748291,7.775179862976074,-16.322998046875,-4.671382427215576,-4.901089668273926,-0.8549351692199707,-8.029829978942871,-6.829188346862793,-10.997455596923828,4.648796081542969,-3.6029067039489746,-1.0343995094299316,-7.456501007080078,-1.9200559854507446,-5.886813640594482,-1.0367456674575806,1.5546159744262695,3.7638704776763916,0.41841137409210205,1.4346359968185425,-2.0576250553131104,-2.4438257217407227,-8.077078819274902,-0.3648880124092102,-1.5112963914871216,-1.076902151107788,0.525754988193512,-3.509316921234131,-4.671488285064697,2.00510311126709,-1.1575449705123901,-1.795674443244934,1
2022-12-08T11_59_10.490Z.wav,0.35355278849601746,0.09219111502170563,1832.6756608161888,2061.3738491283802,3298.22172277114,0.0796042049632353,-241.08384704589844,116.01058959960938,-5.698590278625488,-12.711339950561523,-12.985928535461426,-8.707520484924316,-6.387447834014893,-0.05078071728348732,-33.382808685302734,1.9540972709655762,-11.612894058227539,-8.942543029785156,-9.259208679199219,-3.6588988304138184,-3.2959835529327393,-3.813436269760132,-13.953232765197754,5.297752857208252,-1.612066626548767,-2.9380130767822266,-7.094470500946045,-1.342981219291687,-6.1533308029174805,1.664113163948059,-4.47312593460083,1.9057706594467163,2.432705879211426,4.075706481933594,-2.2298407554626465,-1.461074948310852,-2.9805991649627686,2.503713846206665,-2.6375303268432617,-4.734975814819336,-1.1135207414627075,-0.18519645929336548,-4.709735870361328,0.9787098169326782,-4.536157608032227,-3.783735752105713,1
2022-12-08T11_59_13.997Z.wav,0.325221985578537,0.0658617913722992,1988.8732512700185,2351.4774559460357,4020.09521484375,0.07991071428571428,-323.9958190917969,103.29545593261719,9.781022071838379,-3.2184698581695557,-4.069176197052002,-10.393580436706543,-6.095150947570801,-0.14868280291557312,-23.878345489501953,3.5070672035217285,-12.819300651550293,-5.37652587890625,-6.446346282958984,-5.453093528747559,-3.3463613986968994,-2.4135560989379883,-11.190739631652832,4.586179256439209,-4.282965183258057,0.07805454730987549,-6.106828689575195,-0.033096782863140106,-4.264806270599365,2.2537596225738525,-1.3899062871932983,-3.298309087753296,-1.4660875797271729,2.0209617614746094,-2.238682746887207,1.3050763607025146,-1.1727383136749268,2.196201801300049,-3.3642404079437256,-1.9715547561645508,-1.2320373058319092,-4.409261703491211,-6.501271724700928,-0.28683996200561523,-2.2260384559631348,-5.331615447998047,1
abdelrahmanopen1(1).wav,0.37386101484298706,0.10331027954816818,1374.562339913509,1658.48511407531,2628.569148137019,0.0634765625,-321.791015625,128.7235870361328,25.039274215698242,23.356124877929688,-10.828614234924316,-9.423786163330078,-2.9037158489227295,-11.616843223571777,-20.674509048461914,-5.3071088790893555,1.1993129253387451,-13.609123229980469,-0.76872318983078,-4.741015911102295,-7.996757984161377,-0.5340254306793213,-3.948369264602661,0.636469841003418,-1.8112812042236328,-4.509449481964111,-3.07198166847229,-1.3137227296829224,-4.659864902496338,-1.6721075773239136,-1.3076708316802979,-0.10052522271871567,-0.442421019077301,0.0888691246509552,-1.1987898349761963,-0.45133844017982483,-3.4601385593414307,0.1779567003250122,-2.829913377761841,-3.426996946334839,-3.1888277530670166,0.8533657789230347,-1.529843807220459,0.01367124542593956,-1.622771143913269,-3.0478978157043457,1
abdelrahmanopen1(2).wav,0.3262026906013489,0.060027770698070526,1370.8018500861165,1556.7806027428542,2554.4388172238373,0.07122093023255814,-336.3679504394531,141.47747802734375,18.899032592773438,23.227697372436523,-16.687150955200195,-6.411345958709717,0.5510281324386597,-13.187396049499512,-28.889972686767578,-17.919126510620117,0.7140998840332031,-15.897220611572266,-6.029324054718018,-8.289055824279785,-4.691683292388916,3.781581401824951,-5.316619873046875,-0.5743097066879272,-3.762514352798462,-3.126988649368286,-2.7213518619537354,1.3125211000442505,-2.1718719005584717,-0.24042251706123352,-1.6027427911758423,-3.286728858947754,-2.325202226638794,-0.4089939594268799,-3.6743667125701904,2.79263973236084,-4.329463958740234,2.202455520629883,-1.5058844089508057,-2.0805633068084717,-3.3997862339019775,-0.20772217214107513,-1.997917890548706,-0.8004617094993591,-2.5341010093688965,-3.8025765419006348,1
abdelrahmanopen1(3).wav,0.3613530695438385,0.09193414449691772,1201.7715416847927,1574.248637800611,2289.5243081701806,0.051028332078313254,-328.325927734375,132.72499084472656,30.13582420349121,25.376184463500977,-12.178882598876953,-9.028671264648438,0.6803925633430481,-8.5235595703125,-24.06846809387207,-13.253666877746582,-4.054312705993652,-9.90990161895752,0.2640596628189087,-8.232539176940918,-7.5070013999938965,1.3007813692092896,-6.83831787109375,-0.6470162272453308,-3.2570712566375732,-4.705101013183594,-2.8239285945892334,0.11321674287319183,-3.9696555137634277,-2.164151430130005,-2.3363914489746094,-1.2426866292953491,-0.2509497404098511,-0.5332395434379578,-2.172165632247925,2.6259496212005615,-5.60653018951416,-1.2139403820037842,0.04793279618024826,-2.373131513595581,-0.9472954869270325,-0.5712417960166931,-5.146193981170654,-0.46087419986724854,-3.3492729663848877,-3.838024377822876,1
Recording1(1).wav,0.4144040048122406,0.033982258290052414,2237.1722966197626,2090.732319887646,4300.288330078125,0.11716796875,-382.491943359375,96.66385650634766,-4.823575973510742,29.36679458618164,-1.3704487085342407,-2.4393351078033447,0.8045227527618408,6.5638346672058105,-30.09096908569336,1.768968939781189,-12.940274238586426,-8.336812019348145,-2.5640366077423096,-7.131560802459717,1.5354574918746948,-3.8111085891723633,-4.420011520385742,2.8541338443756104,-8.257136344909668,-4.073521614074707,-5.730045318603516,-3.2247390747070312,-6.1270751953125,-2.2913975715637207,-3.108811616897583,-3.298448085784912,-1.3211308717727661,-0.27013272047042847,-0.5748146176338196,-0.5345728993415833,-0.6874831914901733,1.3813973665237427,0.8469119071960449,0.8487098813056946,-1.9645371437072754,-0.6360301971435547,-1.7717959880828857,0.48273810744285583,-0.7055420875549316,-0.36692947149276733,1
Recording10(1).wav,0.4010795056819916,0.027542399242520332,2439.1536843790536,2403.998793606577,5002.225200946515,0.12951190655048078,-455.7611999511719,82.73432159423828,8.233695030212402,12.451488494873047,8.870156288146973,-2.680864095687866,-7.552241325378418,8.392046928405762,-27.444129943847656,4.128436088562012,-14.498422622680664,-8.164595603942871,-6.821183204650879,-10.045124053955078,-0.2930905520915985,-0.7590990662574768,-0.3746735155582428,0.4544028639793396,-2.8065030574798584,-4.680880069732666,-3.4707536697387695,-3.7239930629730225,-7.338711261749268,-2.881646156311035,-6.0552287101745605,-2.4522318840026855,-3.4566144943237305,0.04072084650397301,-2.431792974472046,0.3163798153400421,0.08385854214429855,1.635396957397461,0.19809578359127045,0.6051617860794067,-0.412427693605423,0.5653725862503052,-0.8445305228233337,-0.5946729779243469,-0.4403650462627411,0.38243913650512695,1
Recording11(1).wav,0.39443138241767883,0.02744494006037712,2173.075045060432,2317.5002080239356,4562.537730823864,0.09379932133838384,-424.05657958984375,88.876220703125,0.8115919232368469,13.976740837097168,14.277079582214355,-2.9581193923950195,-7.006001949310303,5.548840522766113,-24.03736114501953,4.684129238128662,-16.160921096801758,-8.21033000946045,-5.629939079284668,-8.88020133972168,-2.6325602531433105,-4.511170387268066,-2.7436561584472656,-1.3051820993423462,-7.015766620635986,-3.60196590423584,-7.380364418029785,-7.329524993896484,-7.398835182189941,-3.2648613452911377,-0.841743528842926,1.9447026252746582,2.3665413856506348,2.421471118927002,0.9587862491607666,0.7198436260223389,-1.667641282081604,-1.4073517322540283,-1.5192872285842896,-1.0608673095703125,-1.5294137001037598,-0.37268123030662537,-1.4300683736801147,0.39480337500572205,0.8388074636459351,0.8040127158164978,1
